epoch,train_mse,val_mse
1,0.15105398247639337,0.07683024555444717
2,0.07686961938937505,0.07342375069856644
3,0.07276074588298798,0.07098529487848282
4,0.06802761927247047,0.0598989799618721
5,0.0565913716952006,0.043107666075229645
6,0.0394242654244105,0.02519932482391596
7,0.026870524200300377,0.014445092994719744
8,0.017565833094219368,0.009970739018172026
9,0.012266042331854502,0.0058595770969986916
10,0.008996134158223867,0.004791858606040478
11,0.007317188583935301,0.0035387006355449557
12,0.005816194151217739,0.0021525827469304204
13,0.0050718593411147594,0.002931006718426943
14,0.004765519096205632,0.0026322337798774242
15,0.004222230869345367,0.0021392074413597584
16,0.003676056240995725,0.0014833287568762898
17,0.0031928603226939836,0.0012679476058110595
18,0.0030548100282127657,0.0016489512636326253
19,0.0029056687684108815,0.001184122113045305
20,0.002861445265201231,0.0015596424927935004
21,0.0026963765267282724,0.0015246689436025918
22,0.0024627302773296833,0.0009894729300867766
23,0.0022324403592695794,0.0012327498407103121
24,0.0022076957393437624,0.0008929339528549463
25,0.0018841259685965877,0.0007658441609237343
26,0.001811940436406682,0.0009368478204123676
27,0.0017647757388961811,0.0007159747183322906
28,0.001675831600247572,0.0006827354955021292
29,0.001579577006244411,0.0007036179886199534
30,0.001522066188044846,0.0006487919890787452
31,0.0014622672654998798,0.0007817906734999269
32,0.001470809414361914,0.0009344075224362314
33,0.0014518829411827028,0.000782361050369218
34,0.001346451948241641,0.0006427332409657538
35,0.0013354902039282024,0.0006980677717365324
36,0.0013154044281691313,0.0006693604227621108
37,0.0013006359610396128,0.0006292834877967834
38,0.0011676831636577845,0.0006950552924536169
39,0.001157070587699612,0.0008413813193328679
40,0.001170132988287757,0.0005677476583514363
41,0.0011131292752300699,0.0004940916405757889
42,0.001143972408802559,0.0004288689378881827
43,0.0010059576500983287,0.0005623894394375384
44,0.0009836550937810291,0.0004080901271663606
45,0.000876404878605778,0.00039986270712688565
46,0.0008287874419086924,0.00037007358332630247
47,0.0008442669835252067,0.0005794446624349803
48,0.0010344036466752489,0.0006728249718435109
49,0.0009722304724467298,0.0004899034684058279
50,0.0008544169443969926,0.00044420597259886563
51,0.0008805737888906151,0.0005286785599309951
52,0.0008062642397514234,0.00040106469532474875
53,0.0007788231693363438,0.0002889355382649228
54,0.0006996428322357436,0.00034982923534698784
55,0.0007005154135792205,0.00047276030818466097
56,0.0007866757417408129,0.00032318939338438213
57,0.0007163365856589129,0.0005329921550583094
58,0.0008632988416745017,0.0004995157360099256
59,0.0007622926107918223,0.0003566228406270966
60,0.0006764084197736034,0.00030604912899434566
61,0.0006734461348969489,0.00028566515538841486
62,0.0007001260334315399,0.0003556203155312687
63,0.0006758043891750276,0.0005018603114876896
64,0.0006912124323813865,0.00034505930671002716
65,0.0006632893928326666,0.0003026911726919934
66,0.0006172772167095294,0.0003074331034440547
67,0.0006660482128305981,0.0003378704859642312
68,0.0006619702520159384,0.00040636568155605346
69,0.0005958477365008245,0.0002719365293160081
70,0.0005537781204717854,0.00023531013721367344
71,0.0005859203617243717,0.0003877635463140905
72,0.000658042806511124,0.00026537034136708826
73,0.0006384045991580933,0.000361868369509466
74,0.0005843877443112433,0.0002764117525657639
75,0.0005326039342132086,0.00025143558013951406
76,0.00048777234527127195,0.0002160776566597633
77,0.0005058008876706784,0.00032201799331232905
78,0.0005221149622229859,0.00029935773636680096
79,0.00054461927114365,0.00030168137163855135
80,0.0005007886162881429,0.0001981717796297744
81,0.0004638109045724074,0.0002781872608466074
82,0.0005011410588243356,0.0003368736943230033
83,0.0005321363520730907,0.00022562759113498032
84,0.000526039987259234,0.00036678063042927533
85,0.0005959141174874579,0.00023401650105370209
86,0.000536113894971398,0.0002952513750642538
87,0.0004855143391372015,0.00021810654288856313
88,0.0004635282433203732,0.00033758267818484455
89,0.0004676529109322776,0.00029637172701768577
90,0.00046275176282506436,0.00025307078612968326
91,0.0004452026429741333,0.00023543767747469246
92,0.00041941795401119936,0.0001548310465295799
93,0.0004050460023184617,0.0002768936683423817
94,0.00042353042226750404,0.00019327727204654366
95,0.000396395485343722,0.0001713992387522012
96,0.00038973931805230677,0.0001943957176990807
97,0.00039443917921744287,0.00026032465393655
98,0.0003946333648248886,0.0001900357601698488
99,0.0003850135302248721,0.0002785532269626856
100,0.00040241457463707775,0.00035901853698305786
101,0.0004409869579831138,0.00033146300120279193
102,0.00040987155807670206,0.000214495747059118
103,0.0003794913839859267,0.00023221594165079296
104,0.00039566694855845225,0.00022537572658620775
105,0.00041982470914566267,0.00024118772853398696
106,0.0003829193883575499,0.00022251652262639254
107,0.0003749551106011495,0.00020654947002185509
108,0.00034433060985368985,0.00016348878853023052
109,0.0003392376286986594,0.00020903544645989314
110,0.0004121607441144685,0.00023989920009626076
111,0.00036549262586049736,0.0002455795111018233
112,0.0003375478117959574,0.00017467997531639412
113,0.00031056599497484666,0.00026747811352834105
114,0.00034795985751164454,0.00013241427222965285
115,0.0003119378088740632,0.00018436718528391793
116,0.0003006923943758011,0.00017855392070487142
117,0.0003078736529763167,0.0002766918623819947
118,0.0003524155569418023,0.0002411397363175638
119,0.000308362456659476,0.00022133521270006895
120,0.0003120714488128821,0.000175579909409862
121,0.00031191514669141424,0.00014969756011851132
122,0.00027309392074433464,0.00015321175305871293
123,0.0002980715556380649,0.00020768153626704589
124,0.0003032426708765949,0.00015460570284631103
125,0.00029869991218826425,0.0003083508927375078
126,0.0003674059407785535,0.00016636373766232282
127,0.00033759242796804756,0.00019454178982414305
128,0.00037348675444566953,0.0002713212597882375
129,0.00034021816099993885,0.00018483759049559012
130,0.0003321121718424062,0.00032809308322612196
131,0.0003595454084764545,0.0002059782564174384
132,0.0003442333497029419,0.0001273045563721098
133,0.000359459882020019,0.00018231034482596442
134,0.0003241793407748143,0.00019413494737818837
135,0.0003223142557544634,0.00027910328935831785
136,0.00034024802638062585,0.00023235228582052514
137,0.0002797734972167139,0.000166730722412467
138,0.00026244285982102156,0.00012752525435644202
139,0.00026130531235442805,0.00016681622219039127
140,0.0002750740629077579,0.00017449849838158116
141,0.0002814083418343216,0.000148996346979402
142,0.00024965566262835637,0.00012113504635635763
143,0.00023090802763666338,0.00013565063272835687
144,0.0002442167218153675,0.00017209548241226003
145,0.0002555771206971258,0.000154357505380176
146,0.00023117931899226582,0.00018642003851709887
147,0.00024203211554170898,0.00020300371397752315
148,0.0002670083461756197,0.00022969803831074387
149,0.0002766595158997613,0.00017382879013894126
150,0.00024530205701012164,0.00012015327229164541
151,0.0002452511956410793,0.00025354659010190517
152,0.0002634236104010294,0.00012729314767057076
153,0.00027220480114920065,0.00019063342188019305
154,0.0002875189723757406,0.00014428371650865301
155,0.0002565940691662642,0.0001725471011013724
156,0.00024914855991179746,0.0001643123323447071
157,0.0002371989442811658,0.00018929835641756654
158,0.00024358355100654686,0.00010668600589269772
159,0.00023134698130888864,0.0001705840404611081
160,0.0002661280571677101,0.00018604822253109887
161,0.00027716260713835555,0.00015182646893663332
162,0.0002443920335887621,0.00018579648894956335
163,0.00022612935329865044,0.00011148056364618242
164,0.00019988165634761876,0.00013382400356931612
165,0.00020864742449096715,0.0001487077388446778
166,0.000218859034551618,0.00011667195940390229
167,0.00020598111586878076,0.0001637802051845938
168,0.0002266188918535287,9.453651364310645e-05
169,0.0001825988413960052,0.00010233133798465133
170,0.0002217410631904689,0.000143280194606632
171,0.00020470439388494319,0.00010928162737400271
172,0.0002013352423091419,0.00015630995767423883
173,0.00019804308734213313,0.00015213539154501632
174,0.0002067376481136307,0.00019263514695921913
175,0.00023191348251809055,0.00016647500888211653
176,0.00020614923414541408,0.00011529922630870715
177,0.00019396847831861427,9.628036423237063e-05
178,0.00018081777185822526,8.945805893745273e-05
179,0.0001682401998550631,7.93616745795589e-05
180,0.00014664575428469107,7.326163904508576e-05
181,0.00015192794186683992,9.102892727241851e-05
182,0.00017835293692769483,7.758317951811478e-05
183,0.00018853305179315308,0.0001106233503378462
184,0.0001851358319981955,0.00016330296057276428
185,0.0001885600941022858,9.415331078344025e-05
186,0.00016664294040917108,0.00012918325228383765
187,0.00016703479923307896,0.00011356437607901171
188,0.0001633452823928868,0.00010219573596259579
189,0.00017726621687567481,0.000156962574692443
190,0.00017953497687509903,0.00014932877093087882
191,0.00023490162614810592,0.00016655855142744258
192,0.00022164094358837852,0.00010675439625629224
193,0.00018679860901708403,0.00010709697380661964
194,0.0001576269423821941,0.00012870495265815407
195,0.00018361761370518556,0.000109240736492211
196,0.00015834180764310682,0.00011505155271152034
197,0.0001821574138981911,0.0001374924831907265
198,0.0001671328039568228,0.00010057173130917363
199,0.00016127370569544533,9.348313324153423e-05
200,0.0001505714753875509,8.585789328208193e-05
201,0.00016702442371752113,9.731010140967555e-05
202,0.00016353318399827307,0.00014459310477832332
203,0.00020939881748442227,0.00015684137179050595
204,0.00016602678806520998,0.00010499587006052025
205,0.00017465768178226426,0.00010419899990665726
206,0.00017998394226500145,0.0001579772651894018
207,0.00020918098744004965,0.00012437673285603523
208,0.00021569863747572526,0.00014067452866584063
209,0.00018955150881083682,0.0002163076715078205
210,0.00019998897672242796,0.0001255331553693395
211,0.0001847240976834049,0.00012755455827573314
212,0.00019071688681530455,0.00016667920863255858
213,0.00020237785065546632,0.00012800664990209043
214,0.00016721956247541433,0.00015071161033120006
215,0.00019235403791147596,0.00014783896767767146
216,0.0001785053827916272,0.00012931462697451934
217,0.00016149310007070503,8.535197775927372e-05
218,0.00014961373138551912,0.0001268669293494895
219,0.00016055971840008473,0.0001213097566505894
220,0.00018154647841583937,0.00015728091238997877
221,0.000163959753990639,0.00010816798385349102
222,0.00015219819518582275,0.00011332990470691584
223,0.0001336488506543295,9.922682511387393e-05
224,0.00014168365062990537,9.587350359652191e-05
225,0.00015238214594622454,9.75880611804314e-05
226,0.00014831292113134017,0.0001035137174767442
227,0.00015880843178213885,0.0001001650671241805
228,0.0001970665471162647,0.00012233385496074334
229,0.00017263592114128792,0.00015417348186019808
230,0.00018794761854223907,0.0001846060185926035
231,0.0001942298137388813,0.00014296972221927717
232,0.0001750522011813397,0.00012790386244887486
233,0.0001646243860401834,0.00013682710414286703
234,0.0001738419377943501,9.783421046449803e-05
235,0.0001475207379068403,0.00012224727470311336
236,0.00013371219635397816,8.483274723403156e-05
237,0.0001270653895820336,0.00011206318959011696
238,0.0001618416232910628,0.00010192438639933243
239,0.00013946154528336288,0.00016602196410531178
240,0.00017041798128047958,0.00012251654698047787
241,0.00013839631234683716,7.829129754099995e-05
242,0.0001252584467389776,9.699590373202227e-05
243,0.00013001552239681283,9.840973143582232e-05
244,0.00013426469134477279,9.72042944340501e-05
245,0.0001315750414505601,8.373266973649152e-05
246,0.00011994164136316006,9.80734002951067e-05
247,0.00012073475712289412,9.353837231174111e-05
248,0.0001254773439238003,0.00012099769446649589
249,0.00015167856812089062,0.00011521392661961727
250,0.000155967783939559,0.00014312647545011714
251,0.00016989343566820025,0.00016049901023507118
252,0.00015078415041595386,0.0001490331196691841
253,0.00016368848931354782,0.00012671479635173455
254,0.00013492362389418608,9.729327575769275e-05
255,0.00012946438558477288,6.771809421479702e-05
256,0.0001273891915237376,9.112624684348702e-05
257,0.00013782201131107286,0.00010158901568502188
258,0.0001319640881168501,0.00012859203707193956
259,0.00015076484123710543,9.819033584790304e-05
260,0.00013428330324434987,7.381488831015304e-05
261,0.00011510305436483274,7.247803659993224e-05
262,0.00014151801466747807,0.0001316165435127914
263,0.00014328287822233202,0.00010567852223175578
264,0.00014183148111139113,7.995702617336065e-05
265,0.00013633654937924197,0.00011348182306392118
266,0.00013425671446990842,9.593277354724705e-05
267,0.00017204142689782506,0.00014466750144492835
268,0.00015311353854485787,8.595952022005804e-05
269,0.00013200846539499858,0.00010363613546360284
270,0.00012956424931568714,0.000117261541163316
271,0.00012002159079808432,7.89414880273398e-05
272,0.000123740303630863,9.86886807368137e-05
273,0.00012531365306737521,9.166501331492327e-05
274,0.00012516100832726806,8.525230441591702e-05
275,0.00011235878264415078,8.203589095501229e-05
276,0.0001105657393054571,8.047095980145968e-05
277,0.00010601642376665647,0.00010089318675454706
278,0.00011919348374552403,0.00010833357373485342
279,0.00013878495519747958,9.118700108956546e-05
280,0.0001254282530377774,7.476832615793683e-05
281,0.00010935624838263418,9.636062532081269e-05
282,0.00014707014755307077,7.678840847802348e-05
283,0.00011919075768673792,7.841888145776466e-05
284,0.00011994863234576769,0.00011091275518992916
285,0.0001291639455303084,8.449130473309197e-05
286,0.00011145340370906827,0.00010098718121298589
287,0.0001048222511599306,8.413741670665331e-05
288,0.00010588155297834116,0.00011068471212638542
289,0.00011678318939326952,7.275198731804267e-05
290,0.00010357334394939244,6.760469113942236e-05
291,0.00011513828576426022,9.804554429138079e-05
292,0.00011554549443341482,7.515063043683767e-05
293,9.336976533328804e-05,8.442663965979591e-05
294,9.757268708199263e-05,6.87845385982655e-05
295,9.829312572643782e-05,8.047419396461919e-05
296,9.803007318017383e-05,8.26184987090528e-05
297,9.67938043080115e-05,7.030231063254178e-05
298,9.483468117347608e-05,5.493977005244233e-05
299,9.819066205333608e-05,8.169685315806419e-05
300,0.000100664873267912,6.472184941230807e-05
301,9.242089799954556e-05,6.219546048669145e-05
302,8.991504607062477e-05,5.108382356411312e-05
303,9.198033270270874e-05,7.922381701064296e-05
304,0.00010264266408436622,8.727184831514023e-05
305,0.00010471986630970302,7.835473661543801e-05
306,9.057261316532579e-05,5.999928180244751e-05
307,9.956549547496252e-05,9.850037167780101e-05
308,0.00010172121983487159,7.594058479298837e-05
309,0.000100725509886009,8.530464765499346e-05
310,0.00010192147237830795,8.31823272164911e-05
311,0.0001047937791251267,8.632321987533942e-05
312,9.673500486921209e-05,7.468531839549541e-05
313,9.135368478988919e-05,5.87932354392251e-05
314,9.122015035245568e-05,9.131566548603587e-05
315,9.32465821582203e-05,9.826297537074424e-05
316,0.00010206424364393267,7.07110702933278e-05
317,8.687960992877682e-05,6.765923535567708e-05
318,8.834605129474464e-05,7.349169027293101e-05
319,8.91626126152308e-05,6.898007632116787e-05
320,8.913123626067924e-05,6.400948223017622e-05
321,7.9725951460811e-05,4.645242734113708e-05
322,8.339099683022748e-05,9.318664888269268e-05
323,8.4038044102878e-05,6.902176755829714e-05
324,8.210593659896404e-05,6.783927892684005e-05
325,9.055469490704127e-05,8.289015750051476e-05
326,9.584720222240624e-05,0.00010583621042314917
327,0.00011034903945983388,8.511504711350426e-05
328,9.481841940820838e-05,7.334150359383784e-05
329,9.53749731706921e-05,5.4199652367969975e-05
330,9.331250961016242e-05,7.60978800826706e-05
331,8.867941141943447e-05,7.940479554235935e-05
332,9.374676422642854e-05,9.064070763997734e-05
333,0.00010311714868294075,8.959317710832693e-05
334,0.00010398103040643036,6.29878541076323e-05
335,9.201843931805342e-05,6.742576078977436e-05
336,0.00010062749424832873,7.84098774602171e-05
337,0.00010066625691251829,7.801308674970642e-05
338,8.828254309870924e-05,6.254718755371869e-05
339,8.737460908984455e-05,8.874813647707924e-05
340,0.00010882486458285712,8.714612340554595e-05
341,0.000117191877507139,6.924226909177378e-05
342,8.341197947932717e-05,5.736083221563604e-05
343,9.350579784950241e-05,7.043042569421232e-05
344,8.505580747926918e-05,5.02695456816582e-05
345,8.164820246747695e-05,8.822209929348901e-05
346,8.382339728996158e-05,6.143012615211774e-05
347,8.468214825067359e-05,4.596690814651083e-05
348,7.723952270074126e-05,5.898412564420141e-05
349,7.061569522193167e-05,7.114647451089695e-05
350,0.00010712750736274756,9.045075785252266e-05
351,9.888517161016352e-05,0.00010425987784401514
352,9.308165196368161e-05,8.063985660555772e-05
353,8.341974777673992e-05,6.402365761459805e-05
354,8.208691482044135e-05,5.323233381204773e-05
355,7.370138579669099e-05,7.165566421463154e-05
356,9.027617367488953e-05,0.00011269250171608292
357,9.282649504408862e-05,0.00010948010822176002
358,0.00012214729213155806,0.00010481349090696312
359,0.00011031028043362312,9.764116475707851e-05
360,0.0001270789434784092,9.794556171982549e-05
361,0.00011067685166684289,7.699222260271199e-05
362,9.211679935106076e-05,0.00010228779137833044
363,9.978671490292375e-05,6.709163790219463e-05
364,8.117147808661684e-05,7.033412475720979e-05
365,7.80428830087961e-05,6.985219079069793e-05
366,8.634962371919148e-05,0.00011521051055751741
367,0.00010357935025240295,6.637470505665988e-05
368,8.125935467736174e-05,8.338017869391479e-05
369,8.605215043644421e-05,4.751777487399522e-05
370,9.078597698438291e-05,5.2250623411964625e-05
371,7.324082010503237e-05,9.944822522811592e-05
372,9.709008857801867e-05,4.6665987611049786e-05
373,8.27280206673701e-05,0.00013693498476641253
374,0.00011281393138536562,5.8888264902634546e-05
375,6.555186701007187e-05,6.505947931145784e-05
376,8.647621871205047e-05,6.03218431933783e-05
377,7.959480475013454e-05,5.727026655222289e-05
378,7.34094567936457e-05,5.6304337704204954e-05
379,6.907400044534977e-05,4.9596297685639e-05
380,7.48275154667984e-05,0.00012201349818496965
381,0.00011420541219801332,5.709607285098173e-05
382,0.00011344304584781639,0.00018794369680108503
383,0.00015789230019436218,0.00010671419659047388
384,0.00013733775146344365,0.000128484120068606
385,0.00010700179700506851,6.635401587118395e-05
386,9.442271766602062e-05,6.189949999679811e-05
387,9.487366090373446e-05,0.0001044504351739306
388,0.00012656859689741395,0.00012604754738276824
389,0.00012091703441304465,7.611800174345262e-05
390,9.82825998410893e-05,8.076134690782055e-05
391,9.867998596746475e-05,6.026530172675848e-05
392,8.60653259830239e-05,7.086321056704037e-05
393,8.756971995656689e-05,4.874958722211886e-05
394,6.668877964936352e-05,6.137963282526471e-05
395,7.975891882476087e-05,6.524245327454992e-05
396,7.559205490300276e-05,7.789266965119168e-05
397,9.66941309646548e-05,6.494027911685407e-05
398,8.616409710763644e-05,9.263835454476066e-05
399,8.630054799141362e-05,5.7808696510619484e-05
400,8.012360558495857e-05,8.042232366278768e-05
401,0.00010038080775605825,8.965624147094786e-05
402,9.658452108851634e-05,7.746395203866996e-05
403,8.536397460071991e-05,7.314538743230514e-05
404,7.477800075624448e-05,5.3054925956530496e-05
405,6.134143404779024e-05,4.5609396693180315e-05
406,6.551454134751111e-05,5.101790520711802e-05
407,7.018303100873406e-05,6.832430881331675e-05
408,7.890826236689463e-05,5.865937237103935e-05
409,7.881809324317146e-05,6.499153460026719e-05
410,6.49612708609008e-05,4.9586486056796275e-05
411,7.718742684422371e-05,6.234770262381062e-05
412,7.069975375391853e-05,5.089043406769633e-05
413,7.238648261894316e-05,8.676835204823874e-05
414,8.395613015939792e-05,9.718786895973608e-05
415,8.429242977096389e-05,5.532220711756963e-05
416,6.658107607411996e-05,6.653895070485305e-05
417,7.572718701946239e-05,5.396783490141388e-05
418,5.7396622651140206e-05,5.926074300077744e-05
419,5.981419720531752e-05,6.224511162145063e-05
420,7.258957278584906e-05,6.232521081983577e-05
421,8.761314529692754e-05,8.258253001258709e-05
422,8.783603091918242e-05,8.067234375630505e-05
423,7.309120822659072e-05,9.139605026575737e-05
424,7.652646672795527e-05,8.526481542503461e-05
425,0.00010170369932893664,0.0001165922949439846
426,8.833799559700613e-05,6.588456926692743e-05
427,7.081047260726336e-05,3.977712367486674e-05
428,5.902380629170997e-05,4.88350178784458e-05
429,6.673835256757836e-05,5.757307189924177e-05
430,6.982233329229832e-05,7.138318687793799e-05
431,8.281427350690744e-05,6.773839049856178e-05
432,6.860176533033761e-05,4.7774317863513716e-05
433,6.482985190814361e-05,5.4669051678502e-05
434,6.814539665356278e-05,4.800393435289152e-05
435,7.478813798419044e-05,7.980933150975034e-05
436,7.405880811954073e-05,8.10857891337946e-05
437,8.176473784260452e-05,8.728286775294691e-05
438,8.069607489839352e-05,6.54160430713091e-05
439,8.087238893494941e-05,8.233247353928164e-05
440,8.602728606395733e-05,7.668905891478062e-05
441,6.672655702762616e-05,6.445801773224957e-05
442,8.07877386250766e-05,6.955886783543974e-05
443,8.815832067436229e-05,0.00012002233415842056
444,9.972516515214618e-05,7.55002474761568e-05
445,9.49889508774504e-05,4.781674579135142e-05
446,9.1937990267373e-05,9.876697004074231e-05
447,8.459335973990771e-05,7.813189222360961e-05
448,8.365356855695912e-05,6.142516394902486e-05
449,6.963741179788485e-05,3.945071148336865e-05
450,5.885609668136264e-05,5.0072903832187876e-05
451,6.55321297623838e-05,4.5525363020715304e-05
452,5.917431614458716e-05,5.573326416197233e-05
453,5.5877783476413846e-05,5.446179238788318e-05
454,5.6239682332185716e-05,5.025676000514068e-05
455,4.986445067819053e-05,4.246993194101378e-05
456,4.757033942344909e-05,5.333129593054764e-05
457,4.968927411634164e-05,4.3205627662246116e-05
458,5.8676814660429955e-05,5.7524192015989684e-05
459,5.697928948696548e-05,5.8033161622006446e-05
460,6.273062354011927e-05,6.724751438014209e-05
461,6.333478086162359e-05,3.623733755375724e-05
462,5.852823051100131e-05,6.510803723358549e-05
463,7.760113536884698e-05,7.16264512448106e-05
464,7.133711187634617e-05,5.7589912103139795e-05
465,7.070437398700354e-05,7.551880480605178e-05
466,7.15425333813376e-05,5.566080835706089e-05
467,6.68173724989174e-05,6.790967745473608e-05
468,7.98752813958951e-05,7.768105933791958e-05
469,7.644987393481036e-05,4.1321445678477176e-05
470,7.36089041311061e-05,6.534141721203923e-05
471,8.072870453664412e-05,8.794328823569231e-05
472,8.57409674305624e-05,4.6075851059868e-05
473,7.16122989009212e-05,5.582185440289322e-05
474,6.411908361769747e-05,4.636558333004359e-05
475,5.435349036512586e-05,5.364956086850725e-05
476,5.1974210388531596e-05,5.900243741052691e-05
477,5.955557996154918e-05,6.454968024627306e-05
478,6.199995914357714e-05,3.881949669448659e-05
479,5.697414720392165e-05,4.498081034398638e-05
480,5.128493588320756e-05,4.030967102153227e-05
481,4.628464860919242e-05,4.54336895927554e-05
482,5.925671575823799e-05,6.079457853047643e-05
483,5.681464426743332e-05,4.678616642195266e-05
484,6.321942540428911e-05,6.520708848256618e-05
485,6.70508937522148e-05,5.257703014649451e-05
486,5.466081408182314e-05,6.244581891223788e-05
487,5.76712754991604e-05,6.0749525800929405e-05
488,6.505567337929581e-05,4.697059921454638e-05
489,6.640519738236132e-05,9.277255958295427e-05
490,8.34473406333321e-05,7.242364881676622e-05
491,7.303085173286188e-05,3.4898876037914306e-05
492,5.807197643055891e-05,4.485753015615046e-05
493,4.683438358673205e-05,4.6905210183467716e-05
494,5.663013992792306e-05,6.603108886338305e-05
495,6.0118152759969234e-05,4.596816324919928e-05
496,5.205958829416583e-05,5.632107422570698e-05
497,6.184497397043742e-05,8.483446799800731e-05
498,8.320015755695447e-05,5.226427674642764e-05
499,7.206350346677937e-05,6.620497515541501e-05
500,7.709607962169684e-05,4.715655268228147e-05
